Wall time,Step,Value
1607886016.8260815,0,0.429999977350235
1607886018.0285964,1,0.5399999618530273
1607886020.337127,3,0.5199999809265137
1607886022.6549037,5,0.5
1607886023.8244987,6,0.6200000047683716
1607886024.981796,7,0.5099999904632568
1607886026.14811,8,0.5600000023841858
1607886027.3163202,9,0.5299999713897705
1607886028.5065975,10,0.5
1607886029.6598957,11,0.47999998927116394
1607886030.812688,12,0.5099999904632568
1607886031.9647014,13,0.5600000023841858
1607886033.1288455,14,0.5399999618530273
1607886034.280359,15,0.5600000023841858
1607886035.4357064,16,0.4399999976158142
1607886036.5925028,17,0.4899999797344208
1607886037.7490768,18,0.4899999797344208
1607886038.9185755,19,0.5399999618530273
1607886040.0811517,20,0.44999998807907104
1607886041.247661,21,0.4599999785423279
1607886042.416888,22,0.5099999904632568
1607886043.5811825,23,0.5399999618530273
1607886044.752994,24,0.47999998927116394
1607886045.9186447,25,0.6100000143051147
1607886048.2356348,27,0.429999977350235
1607886051.719745,30,0.5299999713897705
1607886052.8755214,31,0.4699999988079071
1607886054.0407054,32,0.5099999904632568
1607886055.1989787,33,0.47999998927116394
1607886056.3622155,34,0.5899999737739563
1607886058.689763,36,0.5399999618530273
1607886059.8738024,37,0.6599999666213989
1607886061.0479944,38,0.5899999737739563
1607886062.2127616,39,0.6200000047683716
1607886063.3675854,40,0.6800000071525574
1607886065.6886752,42,0.6299999952316284
1607886066.8518336,43,0.6699999570846558
1607886068.020068,44,0.6899999976158142
1607886069.1678898,45,0.6100000143051147
1607886070.3260472,46,0.5600000023841858
1607886071.480049,47,0.6100000143051147
1607886073.7955356,49,0.6399999856948853
1607886074.9496238,50,0.6599999666213989
1607886077.295211,52,0.5899999737739563
1607886078.458118,53,0.7400000095367432
1607886079.6108534,54,0.6200000047683716
1607886080.7756155,55,0.6499999761581421
1607886081.9274988,56,0.699999988079071
1607886083.0991356,57,0.75
1607886085.424678,59,0.6699999570846558
1607886086.5884645,60,0.7599999904632568
1607886087.753269,61,0.6299999952316284
1607886088.926598,62,0.5699999928474426
1607886090.094465,63,0.5799999833106995
1607886091.2774565,64,0.6800000071525574
1607886092.4437945,65,0.6499999761581421
1607886093.6173742,66,0.6599999666213989
1607886094.7894604,67,0.6499999761581421
1607886095.952509,68,0.6499999761581421
1607886097.1161907,69,0.6899999976158142
1607886099.45466,71,0.6800000071525574
1607886100.6269972,72,0.7199999690055847
1607886101.7889988,73,0.7400000095367432
1607886102.9544144,74,0.8100000023841858
1607886105.267207,76,0.6699999570846558
1607886106.4380188,77,0.7099999785423279
1607886107.5928237,78,0.6499999761581421
1607886108.759407,79,0.75
1607886111.0826735,81,0.699999988079071
1607886112.2391627,82,0.6899999976158142
1607886114.5626433,84,0.6899999976158142
1607886115.7221408,85,0.7599999904632568
1607886116.8860948,86,0.5899999737739563
1607886118.048494,87,0.6899999976158142
1607886119.215327,88,0.7099999785423279
1607886120.3833756,89,0.75
1607886122.7193887,91,0.6499999761581421
1607886123.8924825,92,0.6899999976158142
1607886125.0541902,93,0.7699999809265137
1607886126.209115,94,0.7799999713897705
1607886127.3952172,95,0.7899999618530273
1607886128.5701845,96,0.7299999594688416
1607886129.7304385,97,0.7799999713897705
1607886132.0586169,99,0.8399999737739563
1607886133.2958057,100,0.8399999737739563
1607886134.4638922,101,0.8100000023841858
1607886135.638421,102,0.8399999737739563
1607886136.8409948,103,0.8499999642372131
1607886138.0547464,104,0.7799999713897705
1607886139.2178578,105,0.7999999523162842
1607886140.3902123,106,0.8399999737739563
1607886142.7203155,108,0.9199999570846558
1607886143.9026046,109,0.8799999952316284
1607886145.0657415,110,0.8399999737739563
1607886146.2308376,111,0.8299999833106995
1607886148.552783,113,0.8499999642372131
1607886149.7163172,114,0.85999995470047
1607886150.883297,115,0.85999995470047
1607886152.056988,116,0.8899999856948853
1607886153.2194984,117,0.8899999856948853
1607886154.3935058,118,0.8899999856948853
1607886155.5668674,119,0.8700000047683716
1607886156.7304976,120,0.8999999761581421
1607886157.903705,121,0.8999999761581421
1607886159.074561,122,0.8799999952316284
1607886160.251004,123,0.9099999666213989
1607886161.4244115,124,0.8899999856948853
1607886162.5899863,125,0.9199999570846558
1607886163.7590547,126,0.9099999666213989
1607886164.9216409,127,0.9300000071525574
1607886167.2952085,129,0.9199999570846558
1607886168.4614692,130,0.9199999570846558
1607886171.9350832,133,0.9099999666213989
1607886173.1054842,134,0.9599999785423279
1607886175.43114,136,0.8499999642372131
1607886176.5879061,137,0.9199999570846558
1607886178.9343376,139,0.9599999785423279
1607886181.261072,141,0.9199999570846558
1607886182.4285803,142,0.8999999761581421
1607886183.5923424,143,0.9300000071525574
1607886184.763873,144,0.8899999856948853
1607886185.9300513,145,0.8799999952316284
1607886187.0955892,146,0.9300000071525574
1607886189.418902,148,0.9599999785423279
1607886190.580433,149,0.949999988079071
1607886191.750709,150,0.949999988079071
1607886192.911245,151,0.9199999570846558
1607886195.2533138,153,0.9199999570846558
1607886196.4598753,154,0.8999999761581421
1607886197.640475,155,0.9300000071525574
1607886199.966791,157,0.9699999690055847
1607886201.133905,158,0.949999988079071
1607886202.3016655,159,0.9399999976158142
1607886204.644156,161,0.9699999690055847
1607886205.8149269,162,0.9699999690055847
1607886208.1451118,164,0.9599999785423279
1607886209.3145995,165,0.9599999785423279
1607886211.623494,167,0.9899999499320984
1607886212.7941453,168,0.9699999690055847
1607886213.9598203,169,0.9300000071525574
1607886216.281957,171,0.9300000071525574
1607886217.4594007,172,0.9599999785423279
1607886218.615698,173,0.9799999594688416
1607886220.9500482,175,0.9599999785423279
1607886222.112207,176,0.9899999499320984
1607886223.2735145,177,0.949999988079071
1607886224.4474485,178,0.9799999594688416
1607886226.765482,180,0.9699999690055847
1607886227.9347048,181,0.9399999976158142
1607886229.1006582,182,0.9399999976158142
1607886230.2734096,183,0.9399999976158142
1607886231.461618,184,0.9199999570846558
1607886232.6262498,185,0.9699999690055847
1607886233.7977922,186,0.9799999594688416
1607886234.9692469,187,0.9599999785423279
1607886236.1465025,188,0.9699999690055847
1607886238.4840293,190,0.9899999499320984
1607886239.6434684,191,0.9599999785423279
1607886243.1313229,194,0.9699999690055847
1607886247.7810817,198,0.9799999594688416
1607886248.944846,199,0.949999988079071
1607886251.283639,201,0.9899999499320984
1607886252.4411812,202,0.949999988079071
1607886253.5906615,203,0.949999988079071
1607886255.9228513,205,0.9899999499320984
1607886257.104644,206,0.9699999690055847
1607886258.2659998,207,0.9599999785423279
1607886259.4368103,208,0.9799999594688416
1607886260.5968509,209,0.9899999499320984
1607886264.0979047,212,0.9699999690055847
1607886265.2464862,213,0.9699999690055847
1607886266.4151893,214,0.9799999594688416
1607886267.568261,215,0.9899999499320984
1607886268.7362962,216,0.9799999594688416
1607886269.9054966,217,0.9599999785423279
1607886271.0750263,218,0.9699999690055847
1607886272.2326834,219,0.9799999594688416
1607886273.3913538,220,0.949999988079071
1607886274.5595129,221,0.949999988079071
1607886275.715924,222,0.9799999594688416
1607886276.8754222,223,0.9799999594688416
1607886279.2073815,225,0.9799999594688416
1607886280.377217,226,0.9399999976158142
1607886281.5421274,227,0.9899999499320984
1607886283.9143207,229,0.9699999690055847
1607886285.0797634,230,0.9699999690055847
1607886286.24582,231,0.9899999499320984
1607886287.4118924,232,0.9899999499320984
1607886288.5696225,233,0.9599999785423279
1607886289.7367249,234,0.9699999690055847
1607886290.9105992,235,0.9399999976158142
1607886293.241354,237,0.9799999594688416
1607886294.407791,238,0.9899999499320984
1607886296.760709,240,0.9599999785423279
1607886297.946523,241,0.9799999594688416
1607886299.116041,242,0.9699999690055847
1607886301.4373095,244,0.9799999594688416
1607886302.6079104,245,0.9899999499320984
1607886303.7610602,246,0.9699999690055847
1607886304.9376533,247,0.9799999594688416
1607886306.0982883,248,0.9799999594688416
1607886307.2646065,249,0.9799999594688416
1607886308.4251788,250,0.9899999499320984
1607886309.5896106,251,0.9599999785423279
1607886310.7599244,252,0.9799999594688416
1607886311.927843,253,1.0
1607886313.0978527,254,0.949999988079071
1607886314.272388,255,0.9799999594688416
1607886315.431948,256,0.9899999499320984
1607886317.7958066,258,0.9799999594688416
1607886318.9685698,259,0.9799999594688416
1607886320.1565125,260,0.9899999499320984
1607886321.3210742,261,0.9899999499320984
1607886323.6284351,263,0.9699999690055847
1607886324.792344,264,0.9699999690055847
1607886325.9471514,265,0.9699999690055847
1607886328.2774818,267,1.0
1607886330.616725,269,0.9699999690055847
1607886332.9317913,271,0.9699999690055847
1607886334.110505,272,1.0
1607886335.2822971,273,0.9399999976158142
1607886336.4502656,274,0.9699999690055847
1607886337.6335683,275,0.9799999594688416
1607886340.0004582,277,0.9899999499320984
1607886341.1763499,278,0.9799999594688416
1607886342.346795,279,0.9799999594688416
1607886343.5141432,280,0.9799999594688416
1607886344.6932592,281,0.9599999785423279
1607886345.9000883,282,0.9699999690055847
1607886347.0700266,283,0.9899999499320984
1607886348.2267168,284,0.9799999594688416
1607886354.1125903,289,0.9899999499320984
1607886356.4375002,291,1.0
1607886357.6109173,292,0.9799999594688416
1607886359.9572372,294,0.9799999594688416
1607886361.133701,295,0.9599999785423279
1607886362.2926323,296,0.9799999594688416
1607886363.410356,297,0.9599999785423279
1607886364.5271096,298,0.9599999785423279
1607886365.6496458,299,0.9899999499320984
1607886411.514166,300,0.9899999499320984
1607886412.6667702,301,0.9799999594688416
1607886413.817655,302,0.9899999499320984
1607886414.975214,303,1.0
1607886416.1331773,304,0.949999988079071
1607886419.6096945,307,0.9899999499320984
1607886420.7680743,308,0.9699999690055847
1607886421.9286513,309,0.9799999594688416
1607886423.0873954,310,0.9899999499320984
1607886424.236988,311,0.9699999690055847
1607886426.5542285,313,1.0
1607886427.7138343,314,0.9899999499320984
1607886428.8671775,315,0.9899999499320984
1607886430.0232697,316,0.9599999785423279
1607886431.2001839,317,0.9699999690055847
1607886432.3811889,318,0.9899999499320984
1607886433.5543897,319,1.0
1607886434.7112277,320,0.9799999594688416
1607886435.8827686,321,1.0
1607886437.0645409,322,0.9899999499320984
1607886438.2376263,323,0.9899999499320984
1607886439.3956997,324,0.9899999499320984
1607886440.5536416,325,1.0
1607886441.7237785,326,0.9899999499320984
1607886442.8902993,327,1.0
1607886444.1260653,328,0.9799999594688416
1607886446.4564245,330,0.9899999499320984
1607886447.6261678,331,0.9799999594688416
1607886449.9684627,333,0.9799999594688416
1607886452.304457,335,0.9599999785423279
1607886454.618796,337,1.0
1607886455.7827497,338,1.0
1607886456.9357965,339,0.9899999499320984
1607886458.0969422,340,0.9899999499320984
1607886459.2576604,341,0.9699999690055847
1607886460.4258165,342,0.9899999499320984
1607886461.5909414,343,0.9799999594688416
1607886462.7514954,344,0.9699999690055847
1607886463.9280493,345,1.0
1607886465.0979583,346,0.9899999499320984
1607886466.2657275,347,0.949999988079071
1607886467.4262626,348,0.9899999499320984
1607886468.5895607,349,0.9899999499320984
1607886469.7466865,350,1.0
1607886470.9255738,351,1.0
1607886472.0906498,352,0.9599999785423279
1607886473.2561426,353,0.9699999690055847
1607886474.414222,354,0.9899999499320984
1607886475.574824,355,0.9799999594688416
1607886476.774793,356,0.9899999499320984
1607886477.9299028,357,1.0
1607886479.0858576,358,0.9899999499320984
1607886480.2412977,359,0.9899999499320984
1607886481.397805,360,0.9699999690055847
1607886482.553118,361,0.9899999499320984
1607886483.7043612,362,0.9899999499320984
1607886484.8634307,363,0.9899999499320984
1607886486.0158901,364,0.9799999594688416
1607886487.1806457,365,0.9799999594688416
1607886488.330977,366,1.0
1607886489.4965308,367,1.0
1607886490.6543612,368,0.9899999499320984
1607886493.0051212,370,1.0
1607886494.1610017,371,0.9899999499320984
1607886496.5378373,373,1.0
1607886497.6867661,374,0.949999988079071
1607886498.8400486,375,1.0
1607886500.0262396,376,1.0
1607886501.1963215,377,0.9699999690055847
1607886502.3638551,378,0.9899999499320984
1607886503.520144,379,0.9799999594688416
1607886505.8484461,381,0.9799999594688416
1607886506.9974244,382,0.9899999499320984
1607886509.3103743,384,0.9899999499320984
1607886510.4756117,385,0.9799999594688416
1607886511.642299,386,0.9799999594688416
1607886512.8094363,387,0.9599999785423279
1607886513.962532,388,0.9699999690055847
1607886516.2755833,390,0.9899999499320984
1607886517.4347196,391,0.9899999499320984
1607886518.5978627,392,1.0
1607886519.755068,393,0.9699999690055847
1607886523.2533631,396,1.0
1607886525.582237,398,0.9699999690055847
1607886526.7551174,399,1.0
1607886529.0985324,401,0.9899999499320984
1607886530.2626467,402,0.9699999690055847
1607886531.4226801,403,1.0
1607886533.7557516,405,0.9899999499320984
1607886534.9204605,406,0.9799999594688416
1607886537.2269444,408,1.0
1607886539.5390558,410,0.9899999499320984
1607886540.6938653,411,0.9699999690055847
1607886541.859999,412,1.0
1607886544.1706069,414,0.9799999594688416
1607886545.3274899,415,1.0
1607886546.4883683,416,0.9899999499320984
1607886549.9934053,419,1.0
1607886551.1598175,420,1.0
1607886552.328599,421,0.9699999690055847
1607886553.4985795,422,0.9899999499320984
1607886554.661786,423,0.9899999499320984
1607886555.8267596,424,0.9899999499320984
1607886558.1640942,426,0.9899999499320984
1607886560.4844298,428,1.0
1607886562.8058605,430,0.9799999594688416
1607886565.1162062,432,1.0
1607886568.6095135,435,0.9899999499320984
1607886569.7714202,436,1.0
1607886572.0925102,438,0.9899999499320984
1607886573.257619,439,0.9799999594688416
1607886574.419058,440,0.9899999499320984
1607886575.5788739,441,1.0
